x_bin,y_bin,2_week_period,lag_crime_count,y_true,y_pred,CATEGORY,CALL GROUPS,occ_date
96,78,201709,4.0,False,0,OTHER,TRAFFIC,2017-05-06
105,63,201707,1.0,False,0,OTHER,PROPERTY CRIME,2017-04-06
105,63,201705,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-10
105,63,201709,1.0,False,0,OTHER,TRAFFIC,2017-04-28
116,58,201711,1.0,False,0,OTHER, SUSPICIOUS,2017-05-27
116,58,201711,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-25
116,58,201709,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-04
116,58,201709,1.0,False,0,OTHER,TRAFFIC,2017-04-27
116,58,201711,1.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-05-26
116,58,201708,1.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-04-20
124,80,201707,1.0,False,0,OTHER, SUSPICIOUS,2017-04-06
124,80,201705,1.0,False,0,OTHER,TRAFFIC,2017-03-10
124,80,201710,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-12
124,80,201709,1.0,False,0,OTHER,TRAFFIC,2017-04-24
100,55,201709,1.0,False,0,OTHER, SUSPICIOUS,2017-05-06
100,55,201710,1.0,False,0,OTHER, SUSPICIOUS,2017-05-10
100,55,201705,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-04
113,99,201705,1.0,False,0,STREET CRIMES,DISORDER,2017-03-03
113,99,201711,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-25
113,99,201706,1.0,False,0,OTHER,DISORDER,2017-03-25
113,99,201709,1.0,False,0,OTHER,PROPERTY CRIME,2017-04-25
114,74,201705,2.0,False,0,OTHER, SUSPICIOUS,2017-03-10
114,74,201710,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-12
114,74,201708,2.0,False,0,OTHER,PROPERTY CRIME,2017-04-16
114,74,201708,2.0,False,0,OTHER,TRAFFIC,2017-04-16
114,74,201705,2.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-03-11
114,74,201711,2.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-05-24
90,91,201710,2.0,False,0,STREET CRIMES,DISORDER,2017-05-19
90,91,201707,2.0,False,0,STREET CRIMES,PERSON CRIME,2017-04-07
90,91,201709,2.0,False,0,STREET CRIMES,DISORDER,2017-04-23
90,91,201709,2.0,False,0,OTHER, SUSPICIOUS,2017-05-01
90,91,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-03
90,91,201707,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-02
90,91,201709,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-28
90,91,201710,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-09
90,91,201710,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-12
90,91,201709,2.0,False,0,OTHER,TRAFFIC,2017-05-06
90,91,201709,2.0,False,0,OTHER, SUSPICIOUS,2017-05-05
90,91,201706,2.0,False,0,OTHER, SUSPICIOUS,2017-03-18
90,91,201711,2.0,False,0,OTHER,DISORDER,2017-05-30
90,91,201711,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-27
90,91,201706,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-21
90,91,201709,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-28
90,91,201706,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-12
90,91,201711,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-22
90,91,201706,2.0,False,0,OTHER,TRAFFIC,2017-03-12
90,91,201708,2.0,False,0,OTHER,PROPERTY CRIME,2017-04-16
149,83,201706,2.0,False,0,STREET CRIMES,DISORDER,2017-03-13
149,83,201711,2.0,False,0,STREET CRIMES,DISORDER,2017-05-25
149,83,201711,2.0,False,0,STREET CRIMES,DISORDER,2017-05-25
149,83,201711,2.0,False,0,STREET CRIMES,DISORDER,2017-05-30
149,83,201708,2.0,False,0,OTHER, SUSPICIOUS,2017-04-22
149,83,201707,2.0,False,0,OTHER,DISORDER,2017-04-04
149,83,201706,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-13
149,83,201710,2.0,False,0,OTHER,DISORDER,2017-05-18
149,83,201709,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-24
149,83,201707,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-30
149,83,201711,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-30
149,83,201711,2.0,False,0,OTHER, SUSPICIOUS,2017-05-31
149,83,201707,2.0,False,0,OTHER,DISORDER,2017-04-06
149,83,201708,2.0,False,0,OTHER,DISORDER,2017-04-12
149,83,201709,2.0,False,0,OTHER,DISORDER,2017-05-03
149,83,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-02
149,83,201707,2.0,False,0,OTHER,PROPERTY CRIME,2017-03-28
149,83,201709,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-01
149,83,201711,2.0,False,0,OTHER,TRAFFIC,2017-05-26
145,62,201711,2.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-26
145,62,201711,2.0,False,0,STREET CRIMES,DISORDER,2017-05-21
145,62,201711,2.0,False,0,STREET CRIMES,DISORDER,2017-05-25
145,62,201708,2.0,False,0,OTHER, SUSPICIOUS,2017-04-17
145,62,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-11
145,62,201711,2.0,False,0,OTHER,DISORDER,2017-05-22
145,62,201706,2.0,False,0,OTHER, SUSPICIOUS,2017-03-17
145,62,201707,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-04
145,62,201711,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-21
145,62,201711,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-22
145,62,201705,2.0,False,0,OTHER,PROPERTY CRIME,2017-03-01
145,62,201709,2.0,False,0,OTHER,TRAFFIC,2017-05-05
145,62,201708,2.0,False,0,OTHER,TRAFFIC,2017-04-11
145,62,201709,2.0,False,0,OTHER,TRAFFIC,2017-04-27
145,62,201710,2.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-05-11
153,77,201707,7.0,False,0,STREET CRIMES,DISORDER,2017-03-29
153,77,201710,7.0,False,0,STREET CRIMES,DISORDER,2017-05-08
153,77,201707,7.0,False,0,STREET CRIMES,DISORDER,2017-04-03
153,77,201705,7.0,False,0,STREET CRIMES,DISORDER,2017-03-04
153,77,201706,7.0,False,0,STREET CRIMES,DISORDER,2017-03-15
153,77,201708,7.0,False,0,STREET CRIMES,DISORDER,2017-04-22
153,77,201708,7.0,False,0,OTHER, SUSPICIOUS,2017-04-22
153,77,201707,7.0,False,0,OTHER, SUSPICIOUS,2017-04-02
153,77,201711,7.0,False,0,OTHER, SUSPICIOUS,2017-05-25
153,77,201707,7.0,False,0,OTHER,DISORDER,2017-04-06
153,77,201707,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-29
153,77,201709,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-03
153,77,201706,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-22
153,77,201705,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-02
153,77,201711,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-31
153,77,201706,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-12
153,77,201707,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-27
153,77,201708,7.0,False,0,OTHER,PROPERTY CRIME,2017-04-14
153,77,201705,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-11
153,77,201706,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-12
153,77,201711,7.0,False,0,OTHER,PROPERTY CRIME,2017-05-30
153,77,201709,7.0,False,0,OTHER, SUSPICIOUS,2017-04-28
153,77,201707,7.0,False,0,OTHER,DISORDER,2017-03-31
153,77,201709,7.0,False,0,OTHER,DISORDER,2017-04-26
153,77,201708,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-20
153,77,201709,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-23
153,77,201711,7.0,False,0,OTHER,PROPERTY CRIME,2017-05-25
153,77,201711,7.0,False,0,OTHER,PROPERTY CRIME,2017-05-21
153,77,201711,7.0,False,0,OTHER,PROPERTY CRIME,2017-05-22
153,77,201708,7.0,False,0,OTHER,PROPERTY CRIME,2017-04-10
153,77,201709,7.0,False,0,OTHER,PROPERTY CRIME,2017-05-03
153,77,201711,7.0,False,0,OTHER,PROPERTY CRIME,2017-05-22
153,77,201706,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-13
153,77,201707,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-30
153,77,201708,7.0,False,0,OTHER,PROPERTY CRIME,2017-04-19
68,89,201709,6.0,False,0,STREET CRIMES,PERSON CRIME,2017-04-28
68,89,201707,6.0,False,0,OTHER, SUSPICIOUS,2017-04-05
68,89,201707,6.0,False,0,OTHER, SUSPICIOUS,2017-04-06
68,89,201709,6.0,False,0,OTHER, SUSPICIOUS,2017-05-03
68,89,201705,6.0,False,0,OTHER,DISORDER,2017-03-02
68,89,201706,6.0,False,0,OTHER,DISORDER,2017-03-25
68,89,201707,6.0,False,0,OTHER,DISORDER,2017-03-31
68,89,201708,6.0,False,0,OTHER,DISORDER,2017-04-20
68,89,201707,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-30
68,89,201707,6.0,False,0,OTHER,DISORDER,2017-04-03
68,89,201709,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-03
68,89,201711,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-30
68,89,201708,6.0,False,0,OTHER,PROPERTY CRIME,2017-04-10
68,89,201710,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-18
68,89,201709,6.0,False,0,OTHER, SUSPICIOUS,2017-04-27
68,89,201710,6.0,False,0,OTHER, SUSPICIOUS,2017-05-10
68,89,201707,6.0,False,0,OTHER,DISORDER,2017-03-27
68,89,201709,6.0,False,0,OTHER,DISORDER,2017-04-28
68,89,201710,6.0,False,0,OTHER,DISORDER,2017-05-19
68,89,201708,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-14
68,89,201709,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-02
68,89,201707,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-27
68,89,201709,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-02
68,89,201710,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-13
68,89,201711,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-23
85,88,201711,2.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-25
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-15
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-03-28
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-03-30
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-16
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-18
85,88,201709,2.0,False,0,OTHER,DISORDER,2017-04-28
85,88,201710,2.0,False,0,OTHER,DISORDER,2017-05-07
85,88,201710,2.0,False,0,OTHER,DISORDER,2017-05-10
85,88,201705,2.0,False,0,OTHER,DISORDER,2017-03-07
85,88,201709,2.0,False,0,OTHER,DISORDER,2017-04-27
85,88,201705,2.0,False,0,OTHER,DISORDER,2017-03-01
85,88,201706,2.0,False,0,OTHER,DISORDER,2017-03-16
85,88,201706,2.0,False,0,OTHER,DISORDER,2017-03-16
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-03-27
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-04-06
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-09
85,88,201709,2.0,False,0,OTHER,DISORDER,2017-04-30
85,88,201711,2.0,False,0,OTHER,DISORDER,2017-05-30
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-03-26
85,88,201708,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-10
85,88,201711,2.0,False,0,OTHER,DISORDER,2017-05-24
85,88,201708,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-20
85,88,201705,2.0,False,0,OTHER,DISORDER,2017-03-06
85,88,201705,2.0,False,0,OTHER,DISORDER,2017-03-09
85,88,201706,2.0,False,0,OTHER,DISORDER,2017-03-25
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-03-29
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-04-06
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-09
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-13
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-17
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-17
85,88,201709,2.0,False,0,OTHER,DISORDER,2017-05-03
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-04-07
85,88,201705,2.0,False,0,OTHER,DISORDER,2017-03-10
85,88,201711,2.0,False,0,OTHER, SUSPICIOUS,2017-05-29
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-18
85,88,201705,2.0,False,0,OTHER,DISORDER,2017-03-01
85,88,201705,2.0,False,0,OTHER,DISORDER,2017-03-06
85,88,201706,2.0,False,0,OTHER,DISORDER,2017-03-15
85,88,201707,2.0,False,0,OTHER,DISORDER,2017-04-08
85,88,201708,2.0,False,0,OTHER,DISORDER,2017-04-12
85,88,201709,2.0,False,0,OTHER,DISORDER,2017-05-05
85,88,201709,2.0,False,0,OTHER,DISORDER,2017-05-06
85,88,201711,2.0,False,0,OTHER,DISORDER,2017-05-24
85,88,201711,2.0,False,0,OTHER,DISORDER,2017-05-28
85,88,201711,2.0,False,0,OTHER,DISORDER,2017-05-25
85,88,201710,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-17
85,88,201706,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-19
75,91,201706,3.0,False,0,STREET CRIMES,DISORDER,2017-03-20
75,91,201710,3.0,False,0,STREET CRIMES,DISORDER,2017-05-08
75,91,201705,3.0,False,0,STREET CRIMES,PERSON CRIME,2017-03-08
75,91,201707,3.0,False,0,STREET CRIMES,PERSON CRIME,2017-04-06
75,91,201706,3.0,False,0,STREET CRIMES,DISORDER,2017-03-24
75,91,201709,3.0,False,0,STREET CRIMES,DISORDER,2017-04-25
75,91,201711,3.0,False,0,STREET CRIMES,DISORDER,2017-05-22
75,91,201707,3.0,False,0,STREET CRIMES,DISORDER,2017-03-26
75,91,201705,3.0,False,0,OTHER, SUSPICIOUS,2017-03-09
75,91,201705,3.0,False,0,OTHER,DISORDER,2017-03-04
75,91,201711,3.0,False,0,OTHER, SUSPICIOUS,2017-05-31
75,91,201705,3.0,False,0,OTHER,DISORDER,2017-03-04
75,91,201706,3.0,False,0,OTHER,DISORDER,2017-03-12
75,91,201711,3.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-28
75,91,201708,3.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-22
75,91,201707,3.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-27
75,91,201710,3.0,False,0,OTHER,PROPERTY CRIME,2017-05-20
75,91,201708,3.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-13
75,91,201709,3.0,False,0,OTHER,PROPERTY CRIME,2017-04-24
75,91,201708,3.0,False,0,OTHER, SUSPICIOUS,2017-04-09
75,91,201711,3.0,False,0,OTHER,DISORDER,2017-05-29
75,91,201710,3.0,False,0,OTHER,PROPERTY CRIME,2017-05-19
75,91,201710,3.0,False,0,OTHER,PROPERTY CRIME,2017-05-15
75,91,201709,3.0,False,0,OTHER,TRAFFIC,2017-04-24
93,83,201709,4.0,False,0,STREET CRIMES,DISORDER,2017-04-26
93,83,201709,4.0,False,0,STREET CRIMES,DISORDER,2017-05-06
93,83,201708,4.0,False,0,OTHER, SUSPICIOUS,2017-04-13
93,83,201710,4.0,False,0,OTHER,DISORDER,2017-05-11
93,83,201706,4.0,False,0,OTHER,DISORDER,2017-03-16
93,83,201708,4.0,False,0,OTHER,PROPERTY CRIME,2017-04-21
93,83,201705,4.0,False,0,OTHER,PROPERTY CRIME,2017-03-02
93,83,201710,4.0,False,0,OTHER,TRAFFIC,2017-05-20
93,83,201706,4.0,False,0,OTHER,TRAFFIC,2017-03-13
93,83,201708,4.0,False,0,OTHER, SUSPICIOUS,2017-04-10
93,83,201707,4.0,False,0,OTHER, SUSPICIOUS,2017-04-03
93,83,201708,4.0,False,0,OTHER, SUSPICIOUS,2017-04-15
93,83,201711,4.0,False,0,OTHER, SUSPICIOUS,2017-05-21
93,83,201706,4.0,False,0,OTHER,DISORDER,2017-03-21
93,83,201706,4.0,False,0,OTHER,DISORDER,2017-03-22
93,83,201707,4.0,False,0,OTHER,DISORDER,2017-04-01
93,83,201709,4.0,False,0,OTHER,DISORDER,2017-05-05
93,83,201710,4.0,False,0,OTHER,DISORDER,2017-05-09
93,83,201710,4.0,False,0,OTHER,DISORDER,2017-05-15
93,83,201710,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-18
93,83,201705,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-04
93,83,201706,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-21
93,83,201710,4.0,False,0,OTHER,TRAFFIC,2017-05-14
93,83,201705,4.0,False,0,OTHER,TRAFFIC,2017-03-04
138,85,201709,1.0,False,0,OTHER, SUSPICIOUS,2017-04-27
138,85,201707,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-01
138,85,201710,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-16
120,114,201705,3.0,False,0,STREET CRIMES,DISORDER,2017-03-07
120,114,201711,3.0,False,0,STREET CRIMES,DISORDER,2017-05-31
120,114,201705,3.0,False,0,STREET CRIMES,DISORDER,2017-03-06
120,114,201708,3.0,False,0,OTHER,DISORDER,2017-04-14
120,114,201708,3.0,False,0,OTHER, SUSPICIOUS,2017-04-17
120,114,201706,3.0,False,0,OTHER,DISORDER,2017-03-23
120,114,201707,3.0,False,0,OTHER,DISORDER,2017-04-05
120,114,201707,3.0,False,0,OTHER,DISORDER,2017-03-26
120,114,201708,3.0,False,0,OTHER,DISORDER,2017-04-12
120,114,201708,3.0,False,0,OTHER,DISORDER,2017-04-22
120,114,201707,3.0,False,0,OTHER,DISORDER,2017-03-29
91,88,201705,7.0,False,0,STREET CRIMES,DISORDER,2017-03-03
91,88,201709,7.0,False,0,STREET CRIMES,DISORDER,2017-04-27
91,88,201705,7.0,False,0,STREET CRIMES,DISORDER,2017-03-07
91,88,201706,7.0,False,0,STREET CRIMES,DISORDER,2017-03-21
91,88,201709,7.0,False,0,STREET CRIMES,DISORDER,2017-05-03
91,88,201706,7.0,False,0,STREET CRIMES,DISORDER,2017-03-17
91,88,201708,7.0,False,0,STREET CRIMES,PERSON CRIME,2017-04-18
91,88,201711,7.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-24
91,88,201705,7.0,False,0,OTHER, SUSPICIOUS,2017-03-07
91,88,201711,7.0,False,0,OTHER, SUSPICIOUS,2017-05-21
91,88,201706,7.0,False,0,OTHER, SUSPICIOUS,2017-03-22
91,88,201710,7.0,False,0,OTHER, SUSPICIOUS,2017-05-17
91,88,201709,7.0,False,0,OTHER, SUSPICIOUS,2017-05-02
91,88,201706,7.0,False,0,OTHER, SUSPICIOUS,2017-03-23
91,88,201706,7.0,False,0,OTHER,DISORDER,2017-03-24
91,88,201711,7.0,False,0,OTHER,DISORDER,2017-05-29
91,88,201705,7.0,False,0,OTHER,DISORDER,2017-03-05
91,88,201705,7.0,False,0,OTHER,DISORDER,2017-03-05
91,88,201706,7.0,False,0,OTHER,DISORDER,2017-03-25
91,88,201707,7.0,False,0,OTHER,DISORDER,2017-03-29
91,88,201711,7.0,False,0,OTHER,DISORDER,2017-05-27
91,88,201711,7.0,False,0,OTHER,DISORDER,2017-05-29
91,88,201705,7.0,False,0,OTHER,DISORDER,2017-03-04
91,88,201707,7.0,False,0,OTHER,DISORDER,2017-04-01
91,88,201707,7.0,False,0,OTHER,DISORDER,2017-04-04
91,88,201711,7.0,False,0,OTHER,DISORDER,2017-05-25
91,88,201706,7.0,False,0,OTHER,DISORDER,2017-03-17
91,88,201709,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-27
91,88,201706,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-25
91,88,201707,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-03
91,88,201707,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-29
91,88,201709,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-28
91,88,201709,7.0,False,0,OTHER,PERSON CRIME,2017-05-04
91,88,201708,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-11
91,88,201711,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-25
91,88,201709,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-29
91,88,201711,7.0,False,0,OTHER,PROPERTY CRIME,2017-05-31
91,88,201706,7.0,False,0,OTHER,PROPERTY CRIME,2017-03-22
91,88,201706,7.0,False,0,OTHER, SUSPICIOUS,2017-03-16
91,88,201706,7.0,False,0,OTHER,DISORDER,2017-03-21
91,88,201707,7.0,False,0,OTHER,DISORDER,2017-04-06
91,88,201708,7.0,False,0,OTHER,DISORDER,2017-04-21
91,88,201709,7.0,False,0,OTHER,DISORDER,2017-05-06
91,88,201710,7.0,False,0,OTHER,DISORDER,2017-05-20
91,88,201710,7.0,False,0,OTHER, SUSPICIOUS,2017-05-15
91,88,201708,7.0,False,0,OTHER,DISORDER,2017-04-12
91,88,201708,7.0,False,0,OTHER,DISORDER,2017-04-17
91,88,201705,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-01
91,88,201708,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-16
91,88,201707,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-02
91,88,201707,7.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-04
91,88,201709,7.0,False,0,OTHER,PROPERTY CRIME,2017-04-26
116,88,201708,1.0,False,0,OTHER, SUSPICIOUS,2017-04-13
116,88,201705,1.0,False,0,OTHER,PERSON CRIME,2017-03-11
116,88,201708,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-20
116,88,201709,1.0,False,0,OTHER,TRAFFIC,2017-05-01
151,84,201711,4.0,False,0,STREET CRIMES,DISORDER,2017-05-23
151,84,201711,4.0,False,0,STREET CRIMES,DISORDER,2017-05-30
151,84,201711,4.0,False,0,STREET CRIMES,DISORDER,2017-05-26
151,84,201709,4.0,False,0,OTHER,DISORDER,2017-04-30
151,84,201709,4.0,False,0,OTHER,DISORDER,2017-05-02
151,84,201709,4.0,False,0,OTHER,DISORDER,2017-05-02
151,84,201710,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-09
151,84,201709,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-27
151,84,201710,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-20
151,84,201705,4.0,False,0,OTHER,PROPERTY CRIME,2017-03-08
151,84,201706,4.0,False,0,OTHER, SUSPICIOUS,2017-03-25
151,84,201710,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-16
151,84,201711,4.0,False,0,OTHER,PROPERTY CRIME,2017-05-31
151,84,201708,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-11
151,84,201706,4.0,False,0,OTHER,PROPERTY CRIME,2017-03-24
151,84,201705,4.0,False,0,OTHER,TRAFFIC,2017-03-11
151,84,201709,4.0,False,0,OTHER,TRAFFIC,2017-05-04
151,84,201707,4.0,False,0,OTHER,TRAFFIC,2017-04-07
151,84,201711,4.0,False,0,OTHER, SUSPICIOUS,2017-05-29
151,84,201708,4.0,False,0,OTHER,DISORDER,2017-04-14
151,84,201708,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-21
151,84,201710,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-20
151,84,201711,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-22
151,84,201707,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-07
151,84,201710,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-11
151,84,201711,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-23
151,84,201705,4.0,False,0,OTHER,PROPERTY CRIME,2017-03-11
151,84,201709,4.0,False,0,OTHER,PROPERTY CRIME,2017-04-23
151,84,201710,4.0,False,0,OTHER,PROPERTY CRIME,2017-05-08
151,84,201709,4.0,False,0,OTHER,TRAFFIC,2017-04-27
151,84,201710,4.0,False,0,OTHER,TRAFFIC,2017-05-16
151,84,201705,4.0,False,0,OTHER,TRAFFIC,2017-03-09
151,84,201709,4.0,False,0,OTHER,TRAFFIC,2017-05-06
151,84,201711,4.0,False,0,OTHER,TRAFFIC,2017-05-22
151,84,201706,4.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-03-23
149,59,201705,2.0,False,0,STREET CRIMES,DISORDER,2017-03-07
149,59,201706,2.0,False,0,STREET CRIMES,DISORDER,2017-03-18
149,59,201706,2.0,False,0,STREET CRIMES,DISORDER,2017-03-16
149,59,201711,2.0,False,0,STREET CRIMES,DISORDER,2017-05-30
149,59,201706,2.0,False,0,STREET CRIMES,DISORDER,2017-03-18
149,59,201710,2.0,False,0,OTHER, SUSPICIOUS,2017-05-20
149,59,201705,2.0,False,0,OTHER,DISORDER,2017-03-01
149,59,201711,2.0,False,0,OTHER,DISORDER,2017-05-30
149,59,201707,2.0,False,0,OTHER,DISORDER,2017-04-04
149,59,201706,2.0,False,0,OTHER,DISORDER,2017-03-20
149,59,201706,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-20
149,59,201709,2.0,False,0,OTHER,TRAFFIC,2017-04-27
149,59,201711,2.0,False,0,OTHER, SUSPICIOUS,2017-05-28
149,59,201708,2.0,False,0,OTHER,DISORDER,2017-04-10
149,59,201706,2.0,False,0,OTHER,DISORDER,2017-03-19
149,59,201706,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-19
149,59,201705,2.0,False,0,OTHER,PROPERTY CRIME,2017-03-08
149,59,201705,2.0,False,0,OTHER,PROPERTY CRIME,2017-03-10
149,59,201708,2.0,False,0,OTHER,PROPERTY CRIME,2017-04-15
149,59,201708,2.0,False,0,OTHER,PROPERTY CRIME,2017-04-20
149,59,201707,2.0,False,0,BURGLARY,PROPERTY CRIME,2017-04-04
80,149,201708,2.0,False,0,OTHER, SUSPICIOUS,2017-04-12
80,149,201707,2.0,False,0,OTHER, SUSPICIOUS,2017-03-27
80,149,201711,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-23
80,149,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-06
80,149,201707,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-06
80,149,201710,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-15
80,149,201707,2.0,False,0,OTHER,TRAFFIC,2017-03-27
80,149,201705,2.0,False,0,OTHER,TRAFFIC,2017-03-03
97,73,201706,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-23
97,73,201707,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-06
